LTKBID,compound,node_id,node_type,generation,precursor_smiles,mechanism,enzyme,state_window,smiles,formal_charge,reactive_alert_count,reactive_alerts,selection_score,status,error,total_energy_Eh,gsolv_Eh,homo_lumo_gap_eV,polarizability_au,vip_eV,vea_eV,vomega_eV,fukui_plus_max,fukui_plus_min,fukui_plus_absmax,fukui_minus_max,fukui_minus_min,fukui_minus_absmax,fukui_rad_max,fukui_rad_min,fukui_rad_absmax,chem_potential_eV,hardness_eV,fundamental_gap_eV,electrophilicity_eV,local_electrophilicity_proxy_eV,property_returncodes,homo_eV,lumo_eV,dipole_au,charge_min,charge_max,charge_absmax,charge_std
CYP2E1
CYP3A4",metabolite,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,0,1,aldehyde,6.0,ok,,-194.212319157707,-0.061083092424,2.018986347211,550.417816,5.4438,1.6632,,0.137,-0.013,0.137,0.182,-0.051,0.182,0.09,-0.025,0.09,-3.5535,1.8903000000000003,3.7806000000000006,3.3400418584351685,0.4575857346056181,0;0,-9.4601,-7.2872,2.225241604574462,-0.50844939,0.36564654,0.50844939,0.186506409374352
LT01316,Epoetin alfa,LT01316__R3M1,metabolite,2,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,Epoxidation of alkene,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C2OC2C[C@@H](C)OC(=O)C[C@H]1O,0,2,epoxide;aldehyde,9.0,ok,,-198.267442199167,-0.058458053329,2.682792171601,550.211979,5.7388,1.3783,,0.156,-0.019,0.156,0.155,-0.044,0.155,0.094,-0.023,0.094,-3.5585500000000003,2.18025,4.3605,2.9040885454649703,0.4530378130925354,0;0,-9.8277,-7.1186,2.359401326490992,-0.50632531,0.36503961,0.50632531,0.18872251770526
LT01316,Epoetin alfa,LT01316__R3M2,metabolite,2,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,Epoxidation of alkene,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)C2OC2/C=C/C[C@@H](C)OC(=O)C[C@H]1O,0,2,epoxide;aldehyde,9.0,ok,,-198.260972365472,-0.056481997958,2.299142542451,550.347362,5.7197,1.476,,0.178,-0.017,0.178,0.145,-0.041,0.145,0.093,-0.021,0.093,-3.59785,2.12185,4.2437,3.0502921088908264,0.5429519953825671,0;0,-9.8469,-7.3906,1.3089425067926517,-0.50005335,0.3728042,0.50005335,0.1875726736760306
LT01486,Levocarnitine,LT01486__R3M0,metabolite,1,C[N+](C)(C)C[C@H](O)CC(=O)[O-],Alkyl-OH-glucuronidation,EC 2.4.1.17,metabolite,C[N+](C)(C)C[C@@H](CC(=O)[O-])OC1OC(C(=O)O)C(O)C(O)C1O,0,0,,1.0,ok,,-79.124236321969,-0.101361447072,2.051227421431,196.368495,6.0196,0.9645,,0.262,-0.009,0.262,0.173,-0.011,0.173,0.132,-0.008,0.132,-3.49205,2.52755,5.0551,2.4122991043698447,0.6320223653448993,0;0,-9.9747,-7.3882,5.543039067689109,-0.64787174,0.44398533,0.64787174,0.2671979799798828
LT01486,Levocarnitine,LT01486__R3M1,metabolite,1,C[N+](C)(C)C[C@H](O)CC(=O)[O-],Sulfation of secondary alcohol,EC 2.8.2.2,metabolite,C[N+](C)(C)C[C@@H](CC(=O)O)OS(=O)(=O)[O-],0,0,,1.0,ok,,-53.312369965634,-0.113215895714,4.961341244316,140.903226,7.617,0.2729,,0.296,-0.037,0.296,0.112,-0.02,0.112,0.204,-0.016,0.204,-3.94495,3.67205,7.3441,2.119065712953255,0.6272434510341635,0;0,-11.9651,-6.7639,8.338361132841435,-0.79197621,1.58106832,1.58106832,0.4304132083143344
LT01516,Vitamin E,LT01516__R3M0,metabolite,1,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Terminal desaturation,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",metabolite,C=C(CCC[C@H](C)CCCC(C)C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,0,0,,3.0,ok,,-104.156928062767,-0.014595997102,3.150525910227,362.759862,5.6802,0.6566,,0.133,-0.03,0.133,0.086,-0.021,0.086,0.074,-0.02,0.074,-3.1684,2.5118,5.0236,1.9983196432837007,0.2657765125567323,0;0,-10.0078,-6.4333,1.127177722260579,-0.48573806,0.37361088,0.48573806,0.1017833243220654
LT01516,Vitamin E,LT01516__R3M1,metabolite,1,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Terminal desaturation,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",metabolite,C=C(CCCC(C)C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,0,0,,3.0,ok,,-104.155778529153,-0.014832487215,3.149540773119,362.745746,5.6508,0.7011,,0.135,-0.031,0.135,0.084,-0.02,0.084,0.075,-0.02,0.075,-3.1759500000000003,2.47485,4.9497,2.037832273168071,0.2751073568776896,0;0,-10.0022,-6.4525,1.441135077361431,-0.48628982,0.37268306,0.48628982,0.1017018633775663
LT01516,Vitamin E,LT01516__R3M2,metabolite,2,C=C(CCC[C@H](C)CCCC(C)C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,Epoxidation of alkene,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCCC1(CCC[C@H](C)CCCC(C)C)CO1)O2,0,1,epoxide,6.0,ok,,-108.229754881151,-0.018582458438,3.127867960004,362.84883,5.8021,0.6257,,0.145,-0.034,0.145,0.095,-0.023,0.095,0.081,-0.023,0.081,-3.2139,2.5882,5.1764,1.9954318078201068,0.2893376121339154,0;0,-10.0167,-6.4337,1.5387057842098164,-0.48643031,0.37340126,0.48643031,0.1111595798156502
LT01516,Vitamin E,LT01516__R3M3,metabolite,2,C=C(CCCC(C)C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,Epoxidation of alkene,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCCC1(CCCC(C)C)CO1)O2,0,1,epoxide,6.0,ok,,-108.232018593222,-0.018216851571,3.14237161184,362.941543,5.7779,0.6688,,0.146,-0.034,0.146,0.099,-0.024,0.099,0.082,-0.023,0.082,-3.22335,2.55455,5.1091,2.033623382298252,0.2969090138155448,0;0,-9.9942,-6.4531,1.811352961007925,-0.48607609,0.37290519,0.48607609,0.110492859100443
LT01547,Methscopolamine bromide,LT01547__R3M0,metabolite,1,C[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Oxidation of primary alcohol to aldehyde,"CYP1A2
CYP2E1
CYP3A4",metabolite,C[N+]1(C)[C@@H]2CC(OC(=O)[C@H](C=O)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1,2,epoxide;aldehyde,9.0,ok,,-68.594329447083,-0.091257820915,3.030852808741,211.197913,6.7543,1.8646,,0.191,-0.01,0.191,0.093,-0.009,0.093,0.142,-0.008,0.142,-4.30945,2.44485,4.8897,3.798056997873081,0.7254288865937584,0;0,-11.0741,-7.8591,4.116854340570575,-0.46978388,0.37327247,0.46978388,0.147413621205209
LT01547,Methscopolamine bromide,LT01547__R3M1,metabolite,1,C[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,O-Hydroxylation of monosubstituted benzene,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP3A4",metabolite,C[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3O)C[C@H]1[C@@H]1O[C@@H]12,1,1,epoxide,6.0,ok,,-73.721012888823,-0.101849861303,3.603249923242,218.680245,6.4207,0.9005,,0.138,-0.01,0.138,0.094,-0.011,0.094,0.089,-0.008,0.089,-3.6606,2.7601,5.5202,2.4274468968515635,0.3349876717655158,0;0,-10.5692,-6.6431,5.66933018421464,-0.4922745,0.37371123,0.4922745,0.1795100169436241
LT01547,Methscopolamine bromide,LT01547__R3M2,metabolite,2,C[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3O)C[C@H]1[C@@H]1O[C@@H]12,Oxidation of primary alcohol to aldehyde,"CYP1A2
CYP2E1
CYP3A4",metabolite,C[N+]1(C)[C@@H]2CC(OC(=O)[C@H](C=O)c3ccccc3O)C[C@H]1[C@@H]1O[C@@H]12,1,2,epoxide;aldehyde,8.0,ok,,-72.669271952693,-0.10024359123,2.370845257959,215.608192,6.6174,2.1172,,0.213,-0.007,0.213,0.096,-0.006,0.096,0.144,-0.006,0.144,-4.3673,2.2501,4.5002,4.238324805564198,0.9027631835851742,0;0,-10.8024,-8.1509,5.570185756288055,-0.46565726,0.37666919,0.46565726,0.1716787291648718
LT01776,Lofexidine hydrochloride,LT01776__R3M0,metabolite,1,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CC(OC1=C(Cl)C2OC2C=C1Cl)C1=NCCN1,0,1,epoxide,7.0,ok,,-52.715291005065,-0.013767576584,1.982015246989,165.945986,5.9226,2.126,,0.132,-0.007,0.132,0.147,-0.043,0.147,0.091,-0.024,0.091,-4.0243,1.8983,3.7966,4.265656242427435,0.5630666240004215,0;0,-10.0239,-7.7933,1.3392366375479967,-0.35616068,0.18885092,0.35616068,0.1443645960855687
LT01776,Lofexidine hydrochloride,LT01776__R3M1,metabolite,1,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,O-Dealkylation,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,Oc1c(Cl)cccc1Cl,0,0,,3.0,ok,,-28.059437497463,-0.010021419112,3.93552278783,96.749529,6.5226,1.0434,,0.112,0.032,0.112,0.216,0.023,0.216,0.164,0.041,0.164,-3.783,2.7396,5.4792,2.6118938896189223,0.2925321156373193,0;0,-10.7309,-6.7265,1.174782784876122,-0.40668986,0.3791801,0.40668986,0.1843415149938572
LT01776,Lofexidine hydrochloride,LT01776__R3M2,metabolite,2,Oc1c(Cl)cccc1Cl,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,OC1=C(Cl)C2OC2C=C1Cl,0,1,epoxide,6.0,ok,,-32.078198486336,-0.011047250112,3.101461995345,97.388222,6.548,1.8512,,0.118,-0.005,0.118,0.231,-0.008,0.231,0.175,-0.006,0.175,-4.1996,2.3484,4.6968,3.755033248168967,0.443093923283938,0;0,-10.7473,-7.526,1.0658026002107883,-0.39385689,0.38429783,0.39385689,0.1987865865103697
LT01858,Tetrabamate,LT01858__R3M0,metabolite,1,CCCCCOC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CCCCCOC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(C2=CC=CC3OC23)C1=O)OC(N)=O,0,1,epoxide,7.0,ok,,-133.876276341198,-0.056288575335,2.617118129129,383.325856,6.3701,2.4123,,0.119,-0.022,0.119,0.093,-0.021,0.093,0.065,-0.016,0.065,-4.3912,1.9789,3.9578,4.872059588660366,0.5797750910505836,0;0,-10.9336,-8.0192,1.7684690616269816,-0.57340333,0.42170838,0.57340333,0.1954418362280348
LT01858,Tetrabamate,LT01858__R3M1,metabolite,1,CCCCCOC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,O-Dealkylation of dialkylether,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",metabolite,CCCCCOC(CN1C(=O)N(CC(C=O)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,0,1,aldehyde,6.0,ok,,-116.152185877715,-0.053812584407,2.741465602068,333.24727,6.6662,2.6537,,0.121,-0.022,0.121,0.071,-0.018,0.071,0.068,-0.013,0.068,-4.65995,2.00625,4.012499999999999,5.411871402492213,0.6548364397015578,0;0,-11.1671,-8.0701,2.2756006790768546,-0.56695512,0.41978479,0.56695512,0.2100686772375714
LT01858,Tetrabamate,LT01858__R3M2,metabolite,2,CCCCCOC(CN1C(=O)N(CC(C=O)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CCCCCOC(CN1C(=O)N(CC(C=O)OC(N)=O)C(=O)C(CC)(C2=CC=CC3OC23)C1=O)OC(N)=O,0,2,epoxide;aldehyde,9.0,ok,,-120.173313052373,-0.062345395027,2.45222629791,333.722844,6.5334,2.5263,,0.112,-0.021,0.112,0.06,-0.014,0.06,0.067,-0.014,0.067,-4.52985,2.00355,4.0071,5.120795843003667,0.5735291344164107,0;0,-10.9015,-8.0844,3.798569252504673,-0.56587038,0.41914575,0.56587038,0.2151981175256342
LT01861,Viloxazine hydrochloride,LT01861__R3M0,metabolite,1,CCOc1ccccc1OCC1CNCCO1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CCOC1=C(OCC2CNCCO2)C=CC2OC12,0,1,epoxide,7.0,ok,,-56.659252518176,-0.013717071512,2.82247076982,167.879189,5.6105,1.0085,,0.121,-0.017,0.121,0.115,-0.027,0.115,0.076,-0.018,0.076,-3.3095,2.301,4.602,2.3800065732290308,0.2879807953607127,0;0,-9.9493,-6.8409,1.410447516336536,-0.36745609,0.17341613,0.36745609,0.1371708222783759
LT02096,Acetylcholine chloride,LT02096__R3M0,metabolite,1,CC(=O)OCC[N+](C)(C)C,alpha-Hydroxylation of carbonyl group,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",metabolite,C[N+](C)(C)CCOC(=O)CO,1,0,,3.0,ok,,-37.944036682764,-0.101946202444,4.272954682026,104.16929,7.5573,0.5331,,0.289,-0.036,0.289,0.203,-0.016,0.203,0.188,-0.026,0.188,-4.0452,3.5121,7.0242,2.329609498590586,0.6732571450926793,0;0,-11.5551,-6.9831,4.366682561734788,-0.49833677,0.36176706,0.49833677,0.1941989804818366
LT02096,Acetylcholine chloride,LT02096__R3M1,metabolite,2,C[N+](C)(C)CCOC(=O)CO,Alkyl-OH-glucuronidation,EC 2.4.1.17,metabolite,C[N+](C)(C)CCOC(=O)COC1OC(C(=O)O)C(O)C(O)C1O,1,0,,0.0,ok,,-79.312979071696,-0.124649680351,4.049046496698,195.006088,7.0725,1.4954,,0.163,-0.017,0.163,0.075,-0.01,0.075,0.107,-0.011,0.107,-4.28395,2.78855,5.5771,3.2906398670455976,0.5363742983284324,0;0,-11.556,-7.2911,6.609235098169447,-0.49865385,0.44934779,0.49865385,0.2441479541600962
LT02110,Mepazine,LT02110__R3M1,metabolite,2,CN1CCCC(C=O)C1,N-Oxidation of alicyclic tertiary amine,"CYP1A2
CYP2C8
CYP2C19
CYP2D6
CYP3A4",metabolite,C[N+]1([O-])CCCC(C=O)C1,0,1,aldehyde,6.0,ok,,-32.603234262202,-0.029338229936,1.993739145653,94.955165,5.9065,-2.8136,,0.187,-0.033,0.187,0.339,-0.017,0.339,0.226,-0.025,0.226,-1.54645,4.36005,8.7201,0.2742523139069506,0.0512851827005997,0;0,-9.4788,-2.9755,5.199967872641561,-0.71992772,0.29883536,0.71992772,0.2065840574547089
LT02164,Nifurtimox,LT02164__R3M0,metabolite,1,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,Hydroxylation of methyl carbon adjacent to aliphatic ring,"CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",metabolite,O=[N+]([O-])c1ccc(/C=N/N2CCS(=O)(=O)CC2CO)o1,0,1,nitroso,6.0,ok,,-64.331403549041,-0.050647276545,1.044476951222,178.080031,6.2899,3.4337,,0.15,-0.012,0.15,0.096,-0.019,0.096,0.098,-0.015,0.098,-4.861800000000001,1.4281,2.8562000000000003,8.275715720187662,1.2413573580281494,0;0,-10.5767,-8.9764,3.2859296112811016,-0.63635334,1.03533552,1.03533552,0.3144245056217578
LT02164,Nifurtimox,LT02164__R3M1,metabolite,1,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,Hydroxylation of heteroalicyclic secondary carbon,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",metabolite,CC1C(O)S(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0,1,nitroso,6.0,ok,,-64.33891221904,-0.048295458487,1.172036400919,178.108554,6.1282,3.34,,0.149,-0.014,0.149,0.094,-0.024,0.094,0.098,-0.019,0.098,-4.7341,1.3941,2.7882,8.038054232121082,1.1976700805860412,0;0,-10.4243,-8.874,4.443401464297026,-0.63843308,1.01846277,1.01846277,0.3118228305605995
LT02164,Nifurtimox,LT02164__R3M2,metabolite,2,O=[N+]([O-])c1ccc(/C=N/N2CCS(=O)(=O)CC2CO)o1,Oxidation of primary alcohol to aldehyde,"CYP1A2
CYP2E1
CYP3A4",metabolite,O=CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0,2,aldehyde;nitroso,8.0,ok,,-63.283055984856,-0.047775180038,1.051064444081,175.297347,6.4113,3.4693,,0.145,-0.011,0.145,0.09,-0.018,0.09,0.093,-0.015,0.093,-4.9403,1.471,2.942,8.295908936097891,1.202906795734194,0;0,-10.6877,-9.0126,5.055972393986283,-0.62849125,1.03692511,1.03692511,0.3124904101111193
LT02330,Erythropoietin,LT02330__R3M0,metabolite,1,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CCO)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,Oxidation of primary alcohol to aldehyde,"CYP1A2
CYP2E1
CYP3A4",metabolite,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,0,1,aldehyde,6.0,ok,,-194.206118791938,-0.05492342797,1.985102077441,549.938738,5.4652,1.7785,,0.124,-0.013,0.124,0.174,-0.05,0.174,0.086,-0.026,0.086,-3.62185,1.84335,3.6867,3.5581407281579738,0.4412094502915887,0;0,-9.4996,-7.3001,2.032854202764541,-0.50852618,0.36589166,0.50852618,0.1860209939127516
LT02330,Erythropoietin,LT02330__R3M1,metabolite,2,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,Epoxidation of alkene,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C2OC2C[C@@H](C)OC(=O)C[C@H]1O,0,2,epoxide;aldehyde,9.0,ok,,-198.263342558829,-0.063521248819,1.940988323151,550.545897,5.4968,1.5609,,0.169,-0.017,0.169,0.191,-0.055,0.191,0.094,-0.028,0.094,-3.5288500000000003,1.96795,3.9359,3.1638970305393945,0.5346985981611577,0;0,-9.4683,-7.3905,1.3392366375479967,-0.50987043,0.3649329,0.50987043,0.1878400036794888
LT02330,Erythropoietin,LT02330__R3M2,metabolite,2,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,Epoxidation of alkene,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",metabolite,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)C2OC2/C=C/C[C@@H](C)OC(=O)C[C@H]1O,0,2,epoxide;aldehyde,9.0,ok,,-198.265169474892,-0.064269690584,1.937096069888,550.500213,5.5047,1.4885,,0.179,-0.016,0.179,0.187,-0.054,0.187,0.093,-0.027,0.093,-3.4966,2.0081,4.0162,3.044223783676112,0.5449160572780241,0;0,-9.4657,-7.3904,4.832504000881916,-0.50250592,0.36319265,0.50250592,0.1876685023531109
LT02336,Gadobutrol,LT02336__R3M0,metabolite,1,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)O)CC1,Alkyl-OH-glucuronidation,EC 2.4.1.17,metabolite,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)COC2OC(C(=O)O)C(O)C(O)C2O)CCN(CC(=O)O)CC1,0,0,,1.0,ok,,-145.571042779321,-0.088411384517,2.03053645304,370.886578,4.6632,1.4575,,0.115,-0.01,0.115,0.092,-0.022,0.092,0.058,-0.014,0.058,-3.06035,1.60285,3.2057,2.9215903305050377,0.3359828880080793,0;0,-9.0711,-7.0297,0.816761239585676,-0.49290984,0.44459131,0.49290984,0.2485772369352103
LT02336,Gadobutrol,LT02336__R3M1,metabolite,1,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@H](O)CO)CCN(CC(=O)O)CC1,Alkyl-OH-glucuronidation,EC 2.4.1.17,metabolite,O=C(O)CN1CCN(CC(=O)O)CCN([C@H](CO)[C@@H](CO)OC2OC(C(=O)O)C(O)C(O)C2O)CCN(CC(=O)O)CC1,0,0,,1.0,ok,,-145.595281739641,-0.092348980892,2.184160273342,370.612323,4.799,1.4547,,0.098,-0.009,0.098,0.091,-0.023,0.091,0.051,-0.016,0.051,-3.12685,1.6721500000000002,3.3443000000000005,2.923538833986185,0.2865068057306462,0;0,-9.2267,-6.8831,1.1881594140408196,-0.51985527,0.43902114,0.51985527,0.2507148569975079
LT02342,Fingolimod hydrochloride,LT02342__R3M0,metabolite,1,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C2OC12,0,1,epoxide,7.0,ok,,-72.606546633427,-0.02025668791,3.317200972845,237.525776,5.7747,0.96,,0.121,-0.02,0.121,0.089,-0.011,0.089,0.084,-0.015,0.084,-3.36735,2.40735,4.8147,2.3550887952520405,0.2849657442254969,0;0,-10.0903,-6.7709,1.587884567903559,-0.50949151,0.36045814,0.50949151,0.1490637295023583
LT02342,Fingolimod hydrochloride,LT02342__R3M1,metabolite,1,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,Oxidation of primary alcohol to aldehyde,"CYP1A2
CYP2E1
CYP3A4",metabolite,CCCCCCCCc1ccc(CCC(N)(C=O)CO)cc1,0,1,aldehyde,6.0,ok,,-67.536205978238,-0.014278834458,2.399218036855,234.29748,5.9539,1.4465,,0.238,-0.016,0.238,0.077,-0.009,0.077,0.147,-0.013,0.147,-3.7002,2.2537000000000003,4.5074000000000005,3.0375560278652878,0.7229383346319384,0;0,-10.3236,-7.7262,0.6900766927905952,-0.48002039,0.36499142,0.48002039,0.1271146969618261
LT02342,Fingolimod hydrochloride,LT02342__R3M2,metabolite,2,CCCCCCCCc1ccc(CCC(N)(C=O)CO)cc1,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",metabolite,CCCCCCCCC1=CC=C(CCC(N)(C=O)CO)C2OC12,0,2,epoxide;aldehyde,9.0,ok,,-71.558255575114,-0.019597240492,2.408719790201,234.540785,5.8347,1.6289,,0.181,-0.016,0.181,0.081,-0.007,0.081,0.109,-0.012,0.109,-3.7318,2.1029,4.2058,3.3112205145275566,0.5993309131294877,0;0,-10.1683,-7.5294,1.2695994798376573,-0.51926024,0.37207724,0.51926024,0.1409036807880528
LT02349,Bosutinib monohydrate,LT02349__R3M0,metabolite,1,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Epoxidation of arene,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
